source_id,ra,dec,parallax,parallax_error,ruwe,phot_g_mean_mag,bp_rp,phot_bp_mean_mag,phot_rp_mean_mag,j_m,h_m,ks_m,ph_qual
2064304944821169536,308.07122690051233,39.62101397921302,1.8743894928888007,0.021749932,1.0046644,15.190184,1.3383713,15.790882,14.452511,13.586,13.015,12.901,AAA
2064305047900512768,308.09551886772385,39.60417486915391,0.8233419048404195,0.056227762,1.0395781,17.103271,2.1941643,18.253035,16.05887,14.518,13.914,13.809,AAA
2064305112323094272,308.0858989250209,39.62471431677171,1.2009523200518757,0.013301069,1.0195357,11.700706,0.47560406,11.874942,11.399338,11.041,11.021,10.946,AAA
2064305112325300608,308.08838822397075,39.62466755481177,2.129420647978627,0.07647716,0.9678943,17.70506,1.9058895,18.520706,16.614817,15.197,14.56,14.492,AAA
2064305116619857664,308.08701009458855,39.616240298008734,1.0767785995741486,0.022414345,0.92662776,15.345753,1.4431648,16.000372,14.557207,13.497,13.001,12.865,AAA
2064305116619857920,308.08760439502055,39.618723126747355,4.571257735159564,0.023038212,0.9936829,15.340855,2.0932121,16.408281,14.315069,13.001,12.379,12.142,AAA
2064305150979596160,308.1022544409346,39.63361477514799,1.4684278235698194,0.08558784,1.0471009,17.845713,2.2302952,19.012857,16.782562,15.357,14.69,14.569,AAA
2064305181042570880,308.1233330483235,39.625869548845564,2.8045991374774566,0.047015682,4.232374,11.733235,0.8012438,12.048243,11.246999,10.699,10.42,10.356,AAA
2064305185339330432,308.1288192325787,39.63629605503287,1.0502112101869587,0.0798138,1.8744595,16.666092,2.1005745,17.714983,15.6144085,14.093,13.453,13.266,AAA
2064305254058809088,308.1134598185168,39.6357767107337,0.9684515510741059,0.020627335,0.94699574,15.099719,2.0041046,16.110096,14.105991,12.681,12.142,11.951,AAA
2064305318481999616,308.0793748532729,39.62795958367211,0.9025102297035245,0.07518504,1.0349648,17.645403,2.101469,18.727568,16.626099,15.177,14.535,14.259,AAA
2064305494576982656,308.11028625078245,39.66221319467891,2.1243988385353996,0.05809406,1.1534472,16.897377,2.1822062,18.015331,15.833125,14.445,13.862,13.68,AAA
2064305425857511680,308.07978784413405,39.663468832131244,0.7852050711237386,0.03847604,1.0174744,16.380985,1.8636436,17.298042,15.434399,14.064,13.612,13.442,AAA
2064305494576984192,308.10964818711204,39.67018839016161,0.7834285637511158,0.01582114,0.9897988,14.560878,1.527545,15.262021,13.734476,12.721,12.316,12.129,UAA
2064305563296463488,308.106126994205,39.68216466921682,2.201666274629774,0.066566,1.0136201,17.343676,2.2933216,18.564661,16.27134,14.884,14.257,14.03,AAA
2064305632015944448,308.0263955110167,39.623354958586205,0.9520518360615869,0.05062494,1.0729709,16.825237,1.9905005,17.81833,15.82783,14.331,13.805,13.471,AAA
2064305700735424512,308.01207238170093,39.628697159050226,0.9422208676052668,0.05359039,1.015499,17.073942,2.1372108,18.186823,16.049612,14.534,13.935,13.715,AAA
2064305872534119424,307.99022834013766,39.63365716648986,0.9337730378928027,0.025162736,1.0257326,15.621533,2.5074644,16.99078,14.483315,12.663,11.948,11.707,AAA
2064306040040278016,308.0163825427292,39.66688436443529,3.186887064196697,0.09503358,1.0155958,17.826202,2.939787,19.540403,16.600616,14.778,14.188,14.095,AAA
2064306078693472896,307.99783836110754,39.66764212790069,2.460484679843282,0.018204777,0.99692833,11.054497,0.5742693,11.269527,10.695258,10.319,10.177,10.122,AAA
2064306143119491712,308.0526051855819,39.66064717385949,1.1638332040910255,0.018269105,0.9052555,14.878236,1.2111073,15.403961,14.192854,13.317,12.891,12.871,AAA
2064306181771756416,308.0735034578798,39.66550773908631,1.9871414817026356,0.04639354,1.1082252,16.535849,1.9584761,17.513132,15.554656,14.342,13.601,13.347,AAA
2064306319210710528,308.09667224783846,39.69609494038949,0.8564810902290736,0.013235766,0.97572476,13.956195,2.786994,15.542451,12.755457,10.641,9.803,9.492,AAA
2064306349274182144,308.0698519677616,39.694636814745664,1.8776773422886395,0.073278986,1.0195144,17.560432,2.2637825,18.737303,16.47352,15.201,14.306,14.094,UAA
2064306349274184448,308.0619442937357,39.69787553447106,0.7762772440119288,0.09373203,0.9189635,17.954992,3.0942745,19.809124,16.71485,14.525,13.713,13.365,AAA
2064306422289932288,308.04075143052575,39.67944198015164,1.7279284789705365,0.043476094,0.99127436,16.644554,1.8199778,17.534527,15.714549,14.5,13.897,13.676,AAA
2064306456649672064,308.048522906301,39.70006597405247,1.4484830191107922,0.023710838,0.9398601,15.38987,1.2093782,15.916353,14.706975,13.891,13.38,13.297,AAA
2064306521072363392,308.0276253067453,39.70648838582542,1.086752048195534,0.010396736,0.87761164,11.842387,1.0771914,12.295439,11.218247,10.443,10.19,10.08,AAA
2064306555432616704,308.04728857163053,39.70445302049109,1.4537992295267954,0.07404575,1.0309681,17.462097,1.988636,18.47209,16.483454,15.223,14.501,14.45,AAA
2064306662808104704,308.05898758869216,39.73334281247507,2.485415959329289,0.16490403,9.8425865,9.167955,0.18459034,9.219126,9.034535,8.883,8.864,8.829,AAA
2064306662808105728,308.0589653620453,39.73767714924961,0.9518891523678543,0.13631728,5.214822,15.6879635,2.011304,16.664806,14.653502,13.214,12.646,12.466,AAA
2064306697167846912,307.88443322591917,39.554809502247416,0.9606714039975958,0.02209384,0.9994735,15.301082,2.0399857,16.334919,14.294933,12.854,12.393,12.226,AAA
2064306765888245120,307.8702289677198,39.57731499484352,0.6456261341536906,0.6362736,40.226055,14.307112,1.8352585,14.819864,12.984606,11.665,11.337,11.144,AAA
2064306868966541824,307.911924918469,39.60031111665352,0.8390565395769862,0.04644528,1.0177895,16.849096,2.391735,18.144762,15.753027,14.021,13.397,13.127,AAA
2064306933389686400,307.90002052568775,39.60264799689181,1.3774103174087633,0.028004205,1.0089692,15.868687,1.3944826,16.505278,15.110795,14.117,13.566,13.452,AAA
2064307006405605504,307.8753741961113,39.60051129850769,0.8051354721992429,0.024096612,1.7543874,14.091584,1.553379,14.809872,13.256493,12.102,11.827,11.652,AAA
2064307075124983424,307.8607146234204,39.61653260558515,0.7147727288769031,0.09750542,1.2331495,16.75951,5.6926374,20.854475,15.161838,10.932,9.191,8.45,AAA
2064307075124983936,307.8502958323931,39.60662531423752,2.990243807616669,0.010423115,1.0102793,12.377605,0.8643923,12.726838,11.862446,11.377,10.946,10.88,UAA
2064307143844454144,307.89771950825127,39.624081804289816,1.4238814822985548,0.04278363,0.9491996,16.615873,1.680954,17.422379,15.741425,14.713,14.022,13.895,AAA
2064307143844454656,307.8870375106851,39.61547270601408,1.2909051529350941,0.06709326,1.0116473,17.456812,1.9711952,18.459352,16.488157,15.101,14.518,14.335,AAA
2064307178205106432,307.87720895624983,39.6190388865108,0.8669858187221926,0.06848998,1.159924,16.373653,3.8472052,18.817673,14.970468,12.247,11.38,10.944,AAA
2064307311346816256,307.90564052182214,39.61747596676238,0.6979315158575679,0.08658731,1.0928615,17.775454,2.4730186,19.138687,16.665668,14.841,14.181,13.934,AAA
2064307418722351232,307.96065863945887,39.63551822690819,0.6003359035857443,0.08170045,1.5895724,16.922215,2.3539162,18.166405,15.812489,14.106,13.457,13.219,AAA
2064307418722353152,307.9578433608304,39.64134317400336,1.2241111783860712,0.01024106,0.9606788,13.146696,1.0694666,13.595498,12.5260315,11.799,11.53,11.441,AAA
2064307487441833600,307.95305033978485,39.65538481582805,2.4794757418377356,0.0429216,1.0129416,16.531713,2.1109428,17.618013,15.507071,14.183,13.526,13.366,AAA
2064307487441834624,307.9423159009221,39.650321437624335,2.1384293909543355,0.14052689,2.4322681,17.05126,2.2974339,18.184784,15.88735,14.456,13.87,13.724,AAA
2064307762319747456,307.93042285444824,39.67704759890152,1.065270098637215,0.09133062,1.0528874,17.831001,2.3585033,19.101736,16.743233,15.05,14.364,14.255,AAA
2064307792383149568,307.833212942862,39.61084603768147,0.9286215722611828,0.08810831,1.0527618,17.882013,2.298542,19.10763,16.809088,15.231,14.405,14.068,UAA
2064307831039327616,307.84595205984743,39.6161394801535,1.7720428137662365,0.010946142,0.97764486,13.312873,0.80204296,13.632367,12.830324,12.302,12.022,11.952,AAA
2064307831040136192,307.85323367880375,39.622982900476565,5.282374338390066,0.5034959,5.2775335,17.175331,2.7248335,18.428493,15.70366,13.971,13.361,13.106,AAA
2064307895462370176,307.8376950923431,39.622662361671814,1.6615281949381824,0.068263695,1.0236707,17.419447,2.1979237,18.56575,16.367826,14.99,14.278,14.271,AAA
2064307929822114304,307.849954587782,39.63024958175186,0.850889967132129,0.21543491,3.170718,17.64628,2.0172443,18.539387,16.522142,15.018,14.334,14.089,AAA
2064308002837924992,307.8556661780443,39.64594030599189,0.9445169555502049,0.0800194,0.9920021,17.747229,2.3457165,19.012932,16.667215,14.968,14.106,13.845,AAA
2064308002837927936,307.8396420876607,39.64690219759486,1.0768802005538458,0.04643248,1.0151361,16.745413,1.4889784,17.440645,15.951667,14.811,13.991,13.513,AUU
2064308105917147136,307.8237030875668,39.65122405009161,1.1875002298744342,0.043669697,1.0299885,16.552143,1.6606007,17.342983,15.682383,14.462,13.857,13.776,AAA
2064308140276975616,307.7950946642038,39.644934551911284,1.154873574341799,0.03207026,0.92082614,16.112846,1.6587687,16.90391,15.245141,14.007,13.326,12.996,AAU
2064308239059283456,307.84939410462493,39.672077436497204,1.1505868537098056,0.009978275,0.9464596,12.350369,0.6954737,12.61896,11.923487,11.35,11.052,10.801,AUU
2064308243356098176,307.84844146795007,39.66931569518663,2.8176459672797662,0.010556707,1.005712,13.269886,0.97644997,13.676864,12.700414,12.002,11.591,11.525,AAA
2064308243356099968,307.8457456083111,39.67410312873826,0.5719833351029836,0.12319967,1.6596794,15.125034,7.3964014,20.717226,13.320825,7.455,5.349,4.277,AAA
2064308277715841408,307.8316557434545,39.66936984279976,0.9314934974240987,0.02572022,1.0065459,15.593482,1.6986666,16.402056,14.703389,13.467,13.049,12.885,AAA
2064308277715842816,307.82155005925273,39.66448954868204,0.8604266292653149,0.08902479,1.0463403,17.771612,2.0839825,18.847565,16.763582,15.268,14.572,14.453,AAA
2064308312075580800,307.8401912247696,39.68519833572899,1.0630516252298194,0.01781277,0.97786504,14.756197,1.1569519,15.252894,14.0959425,13.295,12.955,12.818,AAA
2064308346435304960,307.8869623653809,39.657321672900004,5.631853891837063,0.03472513,1.0285124,16.156946,2.8481026,17.780005,14.931902,13.186,12.605,12.388,AAA
2064308346435305088,307.88119858431696,39.651060545396945,1.211181194443809,0.04583979,0.99427974,16.688839,1.5662651,17.423805,15.85754,14.783,14.11,14.078,AAA
2064308346435307008,307.88097522907475,39.662479627733774,0.8222125229528249,0.076018706,0.9916425,17.66303,2.2018433,18.828005,16.626162,15.073,14.329,14.379,UAA
2064308380795043072,307.8984255130215,39.6699222041395,1.571189609746975,0.015254764,1.2613524,13.6011715,1.0238609,14.032647,13.008786,12.301,11.909,11.822,AAA
2064308621313218688,307.8617645924983,39.67253464806313,2.4400195965691314,0.036942303,0.9043131,16.279058,1.9873409,17.27177,15.28443,14.053,13.328,13.216,AAA
2064308685735881088,307.84884181519305,39.69537808507456,1.0477814117643742,0.012759946,0.93864155,11.199342,1.6325731,11.974303,10.34173,9.133,8.541,8.365,AAA
2064308827471655424,307.86885215794075,39.71181035401287,0.8181931884563401,0.012488071,1.0039126,13.7369175,1.2996035,14.306279,13.006676,12.064,11.849,11.712,AAA
2064308827471742208,307.8739730979019,39.722505662777195,1.2468873234326066,0.047756933,0.9654902,16.647217,1.8730946,17.576622,15.703527,14.369,13.732,13.52,AAA
2064308861831395584,307.8790020993104,39.73282514933731,1.0403067173431564,0.031782676,1.0292532,16.010132,1.4585304,16.680025,15.221495,14.166,13.701,13.557,AAA
2064308896191102208,307.9700085998143,39.65140573430757,1.0255107224097246,0.022006685,0.97508085,14.514372,3.5756235,16.737858,13.162234,10.469,9.37,8.956,AAA
2064308930550843520,307.976917527116,39.670940084138294,2.1778130933886377,0.021772357,1.0050017,15.138884,1.4106016,15.782911,14.37231,13.395,12.603,12.21,AAA
2064308999270323200,307.96849151906247,39.68249642189641,1.0938565865302556,0.026058633,1.0818954,15.488414,1.4317513,16.134672,14.702921,13.688,13.261,13.151,AAA
2064308999270324224,307.9665175639296,39.68782839522772,1.3087768977568024,0.03719886,1.0064764,16.299404,1.5045156,16.990952,15.486436,14.473,13.832,13.756,AAA
2064309098053252608,307.98056352288626,39.69779879247534,1.4105262918302457,0.09283385,0.98880756,17.886818,2.2749004,19.108776,16.833876,15.239,14.521,14.288,AAA
2064309377227450624,307.9613926561288,39.709403552614354,7.588759619007226,0.025871335,1.0500344,15.472607,2.6141634,16.909655,14.295491,12.694,12.135,11.869,AAA
2064309411587190912,307.9714808624604,39.73525867679147,0.3855390372401965,0.07613159,1.0196657,15.601364,4.445956,18.55453,14.108573,10.93,9.937,9.387,AAA
2064309480306654080,308.02846316586044,39.71564727616105,1.1564847432527998,0.018983534,1.0019546,14.884543,1.3753939,15.503777,14.128383,13.179,12.752,12.628,AAA
2064309544729865600,308.01618663957544,39.733293734864944,1.758106485863766,0.0862825,1.0267624,17.82606,2.4124088,19.133497,16.721088,15.23,14.463,14.32,AAA
2064309652105353088,308.01617918406714,39.74312176160651,2.054459522503567,0.055504408,0.96284807,16.992207,2.183196,18.135754,15.952558,14.604,13.894,13.668,AAA
2064309720824830720,307.99856592691026,39.728737488636085,0.9288551128067524,0.09666212,1.5144869,17.28782,1.9281445,18.22156,16.293415,14.959,14.204,14.095,AAA
2064309755184572160,307.9977900314592,39.74862449164266,1.2048575194019004,0.06748085,0.9748101,17.374882,1.8722534,18.310232,16.437979,15.148,14.477,14.379,AAA
2064309961343004928,308.01071704549344,39.78089845169452,0.981167312295002,0.052921683,1.0561576,16.71756,2.0624437,17.777792,15.715348,14.278,13.738,13.562,AAA
2064309961343006720,308.00271235159164,39.77821998378559,2.7469091022606404,0.052391704,1.0867778,16.600819,2.3546095,17.856836,15.502227,14.029,13.36,13.098,AAA
2064310064423130624,307.9183733949594,39.712301806720085,1.454064463399165,0.013234688,1.0106947,13.773909,0.8557806,14.117243,13.261462,12.657,12.367,12.281,AAA
2064310163205157632,307.95394864267706,39.7376029249177,1.0571640095750006,0.09633723,1.0355477,17.965645,2.225212,19.174896,16.949684,15.431,14.76,14.471,AAA
2064310167501439488,307.95706416894535,39.74364951604844,2.6922181163694314,0.04060015,1.0042015,16.387094,2.040226,17.420637,15.380411,14.067,13.481,13.316,AAA
2064310236220918784,307.9544295895637,39.75455492607487,1.2873139286141246,0.038508322,1.0795544,16.284693,1.4190397,16.930342,15.511302,14.512,13.963,13.924,AAA
2064310339300141824,307.89480875043705,39.73536872237411,2.3962239810412176,0.045620922,0.9534221,16.628027,2.0052462,17.63975,15.634503,14.344,13.667,13.401,AAA
2064310373659880832,307.9093628524575,39.75327697810139,0.8335093650270352,0.026420647,1.0482314,15.6502,1.846015,16.557474,14.711459,13.376,12.97,12.808,AAA
2064310373659882624,307.90175737180346,39.75344865639728,0.7322669010045564,0.052535303,1.0349766,16.870018,2.1862116,18.0182,15.831988,14.2,13.641,13.469,AAA
2064310438083071744,307.9340902169437,39.755440157483974,0.8136642694997891,0.06881561,1.0727241,17.313684,2.099352,18.402637,16.303286,14.809,14.251,14.008,AAA
2064310511098833920,307.9237692149827,39.76848490130168,1.2930647764213812,0.022544753,1.0293576,15.196274,1.123251,15.676197,14.552946,13.792,13.406,13.25,AAA
2064310545458561792,307.96616539513155,39.75483108743244,1.7143409293123524,0.011435696,1.0011362,13.4308,0.8291464,13.763837,12.93469,12.358,12.072,12.029,AAA
2064310579818298496,307.9871969471586,39.769407002628206,0.6098926692753991,0.08451372,1.1510129,16.35081,4.617939,19.464054,14.846115,11.402,10.046,9.483,AAA
2064310648537778048,307.975225050448,39.77296136486482,0.8533470334411006,0.07432828,1.0311002,17.349268,2.5311565,18.749756,16.2186,14.437,13.803,13.521,AAA
2064310648537779072,307.9698923103504,39.77076589979169,1.0322281678613718,0.055450674,0.9553483,16.945568,2.0320091,17.9793,15.94729,14.52,13.904,13.782,AAA
2064310717257253248,308.00168808229654,39.79305391350806,1.3848956254656744,0.012535866,0.8885222,13.571462,0.84295654,13.909891,13.066935,12.495,12.147,12.079,AAA
2064310751617089280,307.97838558722935,39.78737768177386,2.8400992709767774,0.015101295,0.9580713,11.210786,0.8827677,11.566602,10.683834,10.051,9.748,9.647,AAA
2064310884759683840,307.9326821602418,39.79822428400171,1.0170421854796619,0.10218089,1.0240171,17.94348,2.47056,19.317204,16.846643,14.962,14.218,14.009,AAA
2064310923415698048,307.9385303699215,39.80234326260027,0.7907800380420887,0.0699562,1.0926878,17.170307,2.4233704,18.496584,16.073214,14.406,13.81,13.62,AAA
2064310992135165568,307.9817470642271,39.80663986850838,0.8514191328624982,0.022349939,0.9956594,15.019051,2.155239,16.13422,13.978981,12.576,11.991,11.737,UAA
2064311060854649088,307.966873734176,39.82150218961262,1.7514854769957315,0.013183204,1.018597,13.699211,1.0137959,14.125725,13.111929,12.425,12.008,11.954,AAA
2064311129574067712,308.16167709076194,39.67228903478687,4.601883360072578,0.02819756,1.3219786,15.311259,2.4791174,16.642548,14.16343,12.592,11.938,11.725,AAA
2064311232653419264,308.16857155669703,39.68806795727524,1.1691128489274352,0.0147864595,0.98198646,11.456983,0.32382298,11.57239,11.248567,10.996,10.957,10.912,AAA
2064311365795976832,308.12099162850745,39.6755005773247,0.8406189048737209,0.08456716,1.0060387,17.803705,2.2941837,19.040049,16.745865,15.081,14.294,14.094,AAA
2064311404451982080,308.13905511835327,39.69580308063915,1.1862239837893356,0.010492368,0.97025746,10.537104,1.3870888,11.166009,9.77892,8.75,8.238,8.1,AAA
2064311434515462400,308.11870443089316,39.69649442317427,0.6605131851300807,0.08888683,1.0267373,17.786276,2.2931957,19.013798,16.720602,15.127,14.429,14.313,AAA
2064311438809845760,308.1076906070372,39.68783837015914,1.1353319255772483,0.067160256,1.8117876,14.85632,,,,12.694,12.302,12.207,AAA
2064311438811724800,308.1075201279265,39.68768429058117,1.218853493825484,0.049323447,2.675642,14.687581,1.05235,14.477783,13.425433,12.694,12.302,12.207,AAA
2064311468875199488,308.12268746388673,39.69306893715165,1.197211343316347,0.012265609,0.9830497,13.731248,0.9249134,14.107653,13.182739,12.529,12.269,12.146,AAA
2064311541890936448,308.15807567393676,39.720037656604696,0.7465054177437038,0.05166728,0.99334383,16.873644,2.1740322,18.006834,15.832802,14.255,13.62,13.427,AAA
2064311610610415360,308.150713975181,39.727073282417344,1.0084011527715684,0.033603624,0.9724923,16.148144,2.2809496,17.354998,15.074048,13.404,12.657,12.413,AAA
2064311610610417536,308.1454343498818,39.73618053089143,0.9490439442778462,0.09664928,1.0041058,17.88205,2.4341202,19.21515,16.78103,15.047,14.203,14.012,AAA
2064311644970142464,308.1911152434034,39.70259966732229,0.9920866041102001,0.01594484,0.95476305,14.512566,1.9724064,15.5027275,13.530321,12.146,11.623,11.416,AAA
2064311748049360256,308.1979260746472,39.72828225489908,1.300515296727206,0.011489198,0.9801968,13.5386505,1.0845766,13.999893,12.915317,12.193,11.797,11.682,AAA
2064311778112861184,308.20951897068323,39.7345799436728,0.8931460441328088,0.076374054,0.97121465,17.673555,2.309435,18.91509,16.605656,14.957,14.327,14.058,AAA
2064311885488316800,308.2040050436424,39.75227251567043,1.0079404349100356,0.07183428,1.0698464,17.434465,2.2340527,18.60969,16.375637,14.771,14.084,13.928,AAA
2064311988567537536,308.1621806503432,39.74003085574678,0.8873929251100444,0.058740176,1.0514826,17.038715,2.224269,18.212017,15.987748,14.457,13.745,13.538,AAA
2064312057287012352,308.1908979293598,39.7610661375559,2.8085708310919495,0.015447429,1.1120014,11.19547,0.5966959,11.421492,10.824796,10.429,10.272,10.208,AAA
2064312194725973888,308.0963272690611,39.70875052049511,1.2400066742924112,0.03461836,1.0232875,16.164026,1.3803883,16.790787,15.4103985,14.544,13.901,13.944,AAA
2064312224789451136,308.10978412907207,39.71285904155062,1.7215182290576068,0.071534514,0.9958105,17.515274,2.1190681,18.6202,16.501131,15.146,14.531,14.404,AAA
2064312297805310848,308.1002222531074,39.72268155311281,2.447124683678065,0.012144851,0.9280519,13.619245,0.9394884,14.006323,13.066834,12.408,12.065,11.994,AAA
2064312332164924800,308.1214583518356,39.722998716703906,1.02498850059016,0.061602052,1.0057992,17.253141,2.2437248,18.44616,16.202435,14.594,13.81,13.638,AAA
2064312538323367040,308.0593156977431,39.739978027377134,1.2377752483232194,0.08073146,0.96862876,17.712437,2.2537975,18.895613,16.641815,15.123,14.407,14.012,AAA
2064312744481785472,308.1478254609598,39.754486925514485,0.960350962983353,0.010997007,1.0723171,13.233363,2.4596825,14.570231,12.110549,10.364,9.537,9.194,UUB
2064312778841526656,308.1550692097165,39.776598379263454,1.8469098753981823,0.016197082,0.9658963,14.428172,1.167387,14.931988,13.764601,12.963,12.439,12.357,AAA
2064313053719437440,308.13032508911596,39.78228535100073,0.7143894138377226,0.074899,0.8875395,16.669416,4.6204357,19.804827,15.184391,11.879,10.407,9.831,UAA
2064313294237582208,308.24027614626686,39.75195275762402,1.539236436290358,0.01501824,1.1343874,14.303024,1.0336246,14.738422,13.704798,13.009,12.614,12.504,AAA
2064313294237582336,308.236366647146,39.748606055229466,1.0726200439773275,0.06581774,0.9331045,17.437218,1.911768,18.401493,16.489725,15.204,14.522,14.419,AAA
2064313294237585024,308.2288374161221,39.74801874096753,2.731346877335004,0.052200705,0.994022,16.9068,2.1921349,18.034391,15.842257,14.454,13.652,12.908,AAU
2064313328597320832,308.24675983866916,39.76059285514175,1.3276594449993295,0.020494562,1.9204634,12.016685,0.92714787,12.39377,11.466622,10.849,10.574,10.499,AAA
2064313362957065728,308.2235389927438,39.76955358062735,0.8905262757877911,0.010664165,1.0974993,12.510498,1.6416235,13.278913,11.637289,10.459,10.152,9.985,AAA
2064313466036274816,308.27211050716056,39.79013987563573,1.5160852165152872,0.0933705,1.029442,17.945393,2.1052933,19.065659,16.960365,15.588,14.971,14.698,AAB
2064313534755756800,308.2550816549686,39.80340093775998,1.8809701678361697,0.01209567,1.0054816,13.697405,0.90121937,14.06568,13.16446,12.572,12.223,12.164,AAA
2064313599179016192,308.22186633477475,39.79631521472766,0.8482217575564501,0.091515966,1.0370572,17.841461,3.1785622,19.714758,16.536196,14.017,13.161,12.794,AAA
2064313633538755840,308.1986931640008,39.792669281913234,0.9615821516124513,0.09644839,1.0478771,17.869366,2.1312504,18.963604,16.832354,15.256,14.608,14.335,AAA
2064313672194717184,308.21012910996757,39.79125879821028,2.023449548802598,0.011191854,1.0103883,9.8669195,1.2008104,10.390745,9.189935,8.313,7.825,7.72,AAA
2064313672194719360,308.2060527574307,39.80286280286587,0.7494077638606189,0.07616385,1.0092156,17.2916,3.206007,19.222923,16.016916,13.727,12.919,12.552,AAA
2064313809633671168,308.23054152703946,39.819401261856264,1.1645682566402784,0.020464556,0.9837147,14.970716,1.2325115,15.507249,14.274737,13.427,13.01,12.844,AAA
2064313839697185920,308.27354562979,39.79702542082281,0.8880156301412969,0.04044781,1.062428,16.300146,2.9267006,17.997084,15.070383,12.945,12.203,11.841,UUA
2064313843993399040,308.2781935185145,39.804310233034386,0.8892825120843488,0.07060077,1.013287,15.988681,4.547407,19.044977,14.49757,11.089,9.704,9.117,AAA
2064313878354064000,308.28750613621736,39.80371824304198,0.7402715781015188,0.09677532,0.92805517,17.985413,2.8969536,19.67007,16.773117,14.643,13.862,13.578,AAA
2064313912712879744,308.26846833245884,39.82022426291023,1.095602677416818,0.070861116,1.0339708,17.361778,2.3500042,18.624653,16.274649,14.545,13.845,13.695,AAA
2064313947072615552,308.277455543601,39.81621955601392,1.5280901308316301,0.103474416,1.0683641,17.976713,2.4396648,19.306871,16.867207,15.334,14.639,14.419,AAA
2064313981432351232,308.30020083243943,39.82397996840095,1.067994879123098,0.016446866,1.0897341,14.405095,1.2521143,14.948607,13.696493,12.807,12.427,12.287,AAA
2064314045855632512,308.28872841827916,39.84474551537865,1.935041005810571,0.057995323,0.9938636,16.976582,1.9591417,17.956295,15.997153,14.805,14.024,13.93,UAA
2064314084511570304,308.3013454061089,39.85286751463093,0.920099879916019,0.06542809,0.98068357,17.207766,2.6091537,18.66307,16.053917,14.021,13.24,12.969,AAA
2064314114575099648,308.25466551893635,39.81976944446131,2.7865663617827674,0.0786869,1.3745743,17.017033,2.2443,18.181477,15.937177,14.548,13.956,13.798,AAA
2064314187590793344,308.2429833395768,39.83412072238762,1.1549878544977639,0.051882926,1.0586623,16.807728,1.5299025,17.522806,15.992904,14.854,14.321,14.306,AAA
2064314221950531200,308.25449733886046,39.84320290684811,1.6961802772039172,0.033985425,1.0053235,15.978792,1.5734835,16.720642,15.147159,14.146,13.54,13.445,AAA
2064314290670003584,308.2869375343209,39.85358350181563,1.0786976878970733,0.047466982,0.9778264,16.662994,1.8139658,17.548256,15.73429,14.468,13.741,13.55,AAA
2064314290670135040,308.2803689889094,39.86688858027113,1.6289214915248282,0.02769498,1.042587,8.10647,-0.0033922195,8.091192,8.094584,8.04,8.126,8.12,AAA
2064314565547919232,308.21740913746163,39.83341949358598,1.428813427311515,0.064514704,0.99100596,17.287683,1.9108887,18.238161,16.327272,15.215,14.416,14.234,AAA
2064314634267399808,308.2129811486026,39.84939700621134,1.504162420245641,0.011139144,0.94671816,10.0977545,1.3418665,10.702004,9.360138,8.37,7.79,7.68,AAA
2064314698690660992,308.17389703764167,39.8466548893816,0.744634386193966,0.07863624,0.95654297,17.530407,3.3653889,19.573431,16.208042,13.735,12.807,12.458,AAA
2064314771704502912,308.17081649866924,39.85368743290819,1.0534571260823942,0.11649433,1.1735542,17.037748,,,,13.046,12.564,12.426,AAA
2064314771706358784,308.17053184983644,39.85379060080767,1.2631570385789908,0.055236816,2.3420184,15.297738,1.6870337,15.924704,14.23767,13.046,12.564,12.426,AAA
2064314806066094848,308.18291832366486,39.848695639577834,1.059731294274126,0.04645852,1.0327855,16.643179,1.7359419,17.484692,15.74875,14.57,13.951,13.883,AAA
2064314840425834112,308.18988324925016,39.86133467831625,2.0216106845718445,0.054683484,1.0640343,16.81129,1.9529324,17.78824,15.835308,14.607,13.914,13.825,AAA
2064314840425834624,308.19120710130636,39.86476832128728,1.3386922802162258,0.044694573,5.4201245,13.139474,0.8526974,13.437665,12.584968,12.009,11.647,11.627,AAA
2064314943505040384,308.23386206457104,39.8463969755981,0.804525368052077,0.086438335,0.9038838,16.625631,4.771448,19.866081,15.094633,11.424,9.896,9.312,AAA
2064314943505040640,308.23760636529227,39.8537876300107,0.9371087655198378,0.07993962,1.0081571,17.630476,1.8970604,18.568521,16.671461,15.252,14.679,14.398,AAA
2064315046584260736,308.22968178988685,39.874634203737,1.2663522514918661,0.09607337,1.0917147,17.800829,2.340128,19.036686,16.696558,15.136,14.274,14.014,AAA
2064315080943993600,308.26047955087284,39.87425665117987,1.4231495949276336,0.048276655,1.0642948,16.694468,1.6673508,17.474028,15.806677,14.68,13.81,13.544,AAA
2064315145367277056,308.23922426837515,39.88552138617225,0.7191067593199676,0.0632086,0.97827214,17.10206,1.8981953,18.051884,16.153688,14.796,14.269,14.191,AAA
2064315149663595264,308.2467091647487,39.88735568972786,0.8811295753055942,0.051412463,0.9917059,16.634714,1.8012314,17.513428,15.712196,14.463,13.853,13.631,AAA
2064315218382956544,308.2044475616904,39.87897374298198,1.9574085918475181,0.040891036,3.1420417,12.923759,0.7403984,13.213932,12.473534,11.969,11.69,11.627,AAA
2064315287102433920,308.1970612418398,39.882362781869325,0.8196609911618455,0.06770667,0.9729993,17.274233,2.0896168,18.356623,16.267006,14.835,14.112,13.86,AAA
2064315351525716096,308.22911380523976,39.906856275873274,0.6551002149409678,0.07919315,0.9768803,17.547155,1.9656868,18.546991,16.581305,15.243,14.634,14.651,AAB
